Project,Module,File,GT,TFIDF@10,Score@10,TFIDF@20,Score@20,TFIDF@30,Score@30,TFIDF@40,Score@40,TFIDF@50,Score@50,TFIDF@60,Score@60,TFIDF@70,Score@70,TFIDF@80,Score@80,TFIDF@90,Score@90
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocPageGeneratedProgress.java,Presentation Conversion,Presentation Conversion,93.16,Presentation Conversion,93.16,Presentation Conversion,93.16,Presentation Conversion,93.16,Presentation Conversion,93.16,Presentation Conversion,93.16,Presentation Conversion,93.16,Presentation Conversion,93.16,Presentation Conversion,93.16
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PresentationFileProcessor.java,Presentation Conversion,Presentation Conversion,206.79,Presentation Conversion,206.79,Presentation Conversion,206.79,Presentation Conversion,206.79,Presentation Conversion,206.79,Presentation Conversion,206.79,Presentation Conversion,206.79,Presentation Conversion,206.79,Presentation Conversion,206.79
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocPageCompletedProgress.java,Presentation Conversion,Presentation Conversion,88.30,Presentation Conversion,88.30,Presentation Conversion,88.30,Presentation Conversion,88.30,Presentation Conversion,88.30,Presentation Conversion,88.30,Presentation Conversion,88.30,Presentation Conversion,88.30,None,88.30
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/ThumbnailCreator.java,Presentation Conversion,Presentation Conversion,102.65,Presentation Conversion,102.65,Presentation Conversion,102.65,Presentation Conversion,102.65,Presentation Conversion,102.65,Presentation Conversion,102.65,Presentation Conversion,102.65,Presentation Conversion,102.65,Presentation Conversion,102.65
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/Page.java,Presentation Conversion,Presentation Conversion,99.51,Presentation Conversion,99.51,Presentation Conversion,99.51,Presentation Conversion,99.51,Presentation Conversion,99.51,Presentation Conversion,99.51,Presentation Conversion,99.51,Presentation Conversion,99.51,Presentation Conversion,99.51
bigbluebutton,Apps__BBB web__FSESL,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/IEslEventListener.java,FreeSWITCH,FreeSWITCH,90.58,FreeSWITCH,90.58,FreeSWITCH,90.58,FreeSWITCH,90.58,FreeSWITCH,90.58,FreeSWITCH,90.58,FreeSWITCH,90.58,FreeSWITCH,90.58,FreeSWITCH,90.58
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-apps/src/main/scala/org/bigbluebutton/core/util/jhotdraw/BezierPathIterator.java,None,None,5.04,None,5.04,None,5.04,None,5.04,None,5.04,None,5.04,None,5.04,None,5.04,None,5.04
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/web/services/turn/TurnServer.java,None,None,8.62,None,8.62,None,8.62,None,8.62,None,8.62,None,8.62,None,8.62,None,8.62,None,8.62
bigbluebutton,Apps__BBB web__FSESL,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/inbound/InboundConnectionFailure.java,FreeSWITCH,FreeSWITCH,92.89,FreeSWITCH,92.89,FreeSWITCH,92.89,FreeSWITCH,92.89,FreeSWITCH,92.89,FreeSWITCH,92.89,FreeSWITCH,92.89,FreeSWITCH,92.89,FreeSWITCH,92.89
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/PdfConversionInvalid.java,Presentation Conversion,Presentation Conversion,90.75,Presentation Conversion,90.75,Presentation Conversion,90.75,Presentation Conversion,90.75,Presentation Conversion,90.75,Presentation Conversion,90.75,Presentation Conversion,90.75,Presentation Conversion,90.75,Presentation Conversion,90.75
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/FileTypeConstants.java,Presentation Conversion,Presentation Conversion,108.38,Presentation Conversion,108.38,Presentation Conversion,108.38,Presentation Conversion,108.38,Presentation Conversion,108.38,Presentation Conversion,108.38,Presentation Conversion,108.38,Presentation Conversion,108.38,Presentation Conversion,108.38
bigbluebutton,Apps__BBB web__FSESL,bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/RedisStorageService.java,Redis DB,Redis DB,142.60,Redis DB,142.60,Redis DB,142.60,Redis DB,142.60,Redis DB,142.60,Redis DB,142.60,Redis DB,142.60,Redis DB,142.60,Redis DB,142.60
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/web/services/KeepAliveService.java,None,Redis PubSub,133.98,Redis PubSub,133.98,Redis PubSub,133.98,Redis PubSub,133.98,Redis PubSub,133.98,Redis PubSub,133.98,Redis PubSub,133.98,Redis PubSub,133.98,Redis PubSub,133.98
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocConversionProgress.java,Presentation Conversion,Presentation Conversion,89.68,Presentation Conversion,89.68,Presentation Conversion,89.68,Presentation Conversion,89.68,Presentation Conversion,89.68,Presentation Conversion,89.68,Presentation Conversion,89.68,Presentation Conversion,89.68,None,89.68
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/RecordConferenceCommand.java,FreeSWITCH,FreeSWITCH,111.23,FreeSWITCH,111.23,FreeSWITCH,111.23,FreeSWITCH,111.23,FreeSWITCH,111.23,FreeSWITCH,111.23,FreeSWITCH,111.23,FreeSWITCH,111.23,FreeSWITCH,111.23
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/ConferenceCheckRecordCommand.java,FreeSWITCH,FreeSWITCH,101.98,FreeSWITCH,101.98,FreeSWITCH,101.98,FreeSWITCH,101.98,FreeSWITCH,101.98,FreeSWITCH,101.98,FreeSWITCH,101.98,FreeSWITCH,101.98,FreeSWITCH,101.98
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/OfficeDocumentValidator.java,Presentation Conversion,Presentation Conversion,100.31,Presentation Conversion,100.31,Presentation Conversion,100.31,Presentation Conversion,100.31,Presentation Conversion,100.31,Presentation Conversion,100.31,Presentation Conversion,100.31,Presentation Conversion,100.31,Presentation Conversion,100.31
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/IVoiceConferenceService.java,FreeSWITCH,FreeSWITCH,97.47,FreeSWITCH,97.47,FreeSWITCH,97.47,FreeSWITCH,97.47,FreeSWITCH,97.47,FreeSWITCH,97.47,FreeSWITCH,97.47,FreeSWITCH,97.47,FreeSWITCH,97.47
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocInvalidMimeType.java,Presentation Conversion,Presentation Conversion,90.64,Presentation Conversion,90.64,Presentation Conversion,90.64,Presentation Conversion,90.64,Presentation Conversion,90.64,Presentation Conversion,90.64,Presentation Conversion,90.64,Presentation Conversion,90.64,Presentation Conversion,90.64
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/FreeswitchStatusReplyEvent.java,FreeSWITCH,FreeSWITCH,100.74,FreeSWITCH,100.74,FreeSWITCH,100.74,FreeSWITCH,100.74,FreeSWITCH,100.74,FreeSWITCH,100.74,FreeSWITCH,100.74,FreeSWITCH,100.74,FreeSWITCH,100.74
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PageExtractorImp.java,Presentation Conversion,Presentation Conversion,102.87,Presentation Conversion,102.87,Presentation Conversion,102.87,Presentation Conversion,102.87,Presentation Conversion,102.87,Presentation Conversion,102.87,Presentation Conversion,102.87,Presentation Conversion,102.87,Presentation Conversion,102.87
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PngCreatorImp.java,Presentation Conversion,Presentation Conversion,98.08,Presentation Conversion,98.08,Presentation Conversion,98.08,Presentation Conversion,98.08,Presentation Conversion,98.08,Presentation Conversion,98.08,Presentation Conversion,98.08,Presentation Conversion,98.08,Presentation Conversion,98.08
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/web/services/UserCleanupTimerTask.java,None,None,7.48,None,7.48,None,7.48,None,7.48,None,7.48,None,7.48,None,7.48,None,7.48,None,7.48
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/ConfRecording.java,FreeSWITCH,FreeSWITCH,101.92,FreeSWITCH,101.92,FreeSWITCH,101.92,FreeSWITCH,101.92,FreeSWITCH,101.92,FreeSWITCH,101.92,FreeSWITCH,101.92,FreeSWITCH,101.92,FreeSWITCH,101.92
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserJoinedEvent.java,FreeSWITCH,FreeSWITCH,99.06,FreeSWITCH,99.06,FreeSWITCH,99.06,FreeSWITCH,99.06,FreeSWITCH,99.06,FreeSWITCH,99.06,FreeSWITCH,99.06,FreeSWITCH,99.06,FreeSWITCH,99.06
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/Office2PdfConverterHandler.java,Presentation Conversion,Presentation Conversion,94.53,Presentation Conversion,94.53,Presentation Conversion,94.53,Presentation Conversion,94.53,Presentation Conversion,94.53,Presentation Conversion,94.53,Presentation Conversion,94.53,Presentation Conversion,94.53,Presentation Conversion,94.53
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/EjectUserCommand.java,FreeSWITCH,FreeSWITCH,109.26,FreeSWITCH,109.26,FreeSWITCH,109.26,FreeSWITCH,109.26,FreeSWITCH,109.26,FreeSWITCH,109.26,FreeSWITCH,109.26,FreeSWITCH,109.26,FreeSWITCH,109.26
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/IDelayedCommandListener.java,FreeSWITCH,FreeSWITCH,109.23,FreeSWITCH,109.23,FreeSWITCH,109.23,FreeSWITCH,109.23,FreeSWITCH,109.23,FreeSWITCH,109.23,FreeSWITCH,109.23,FreeSWITCH,109.23,FreeSWITCH,109.23
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/GetUsersStatusCommand.java,FreeSWITCH,FreeSWITCH,102.11,FreeSWITCH,102.11,FreeSWITCH,102.11,FreeSWITCH,102.11,FreeSWITCH,102.11,FreeSWITCH,102.11,FreeSWITCH,102.11,FreeSWITCH,102.11,FreeSWITCH,102.11
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceConfRunningEvent.java,FreeSWITCH,FreeSWITCH,101.92,FreeSWITCH,101.92,FreeSWITCH,101.92,FreeSWITCH,101.92,FreeSWITCH,101.92,FreeSWITCH,101.92,FreeSWITCH,101.92,FreeSWITCH,101.92,FreeSWITCH,101.92
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-apps/src/main/scala/org/bigbluebutton/core/util/jhotdraw/PathData.java,None,None,6.62,None,6.62,None,6.62,None,6.62,None,6.62,None,6.62,None,6.62,None,6.62,None,6.62
bigbluebutton,Apps__BBB web__FSESL,bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/pubsub/ReceivedMessage.java,Redis PubSub,Redis PubSub,314.07,Redis PubSub,314.07,Redis PubSub,314.07,Redis PubSub,314.07,Redis PubSub,314.07,Redis PubSub,314.07,Redis PubSub,314.07,Redis PubSub,314.07,Redis PubSub,314.07
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/CountingPageException.java,Presentation Conversion,Presentation Conversion,95.05,Presentation Conversion,95.05,Presentation Conversion,95.05,Presentation Conversion,95.05,Presentation Conversion,95.05,Presentation Conversion,95.05,Presentation Conversion,95.05,Presentation Conversion,95.05,Presentation Conversion,95.05
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserTalkingEvent.java,FreeSWITCH,FreeSWITCH,102.54,FreeSWITCH,102.54,FreeSWITCH,102.54,FreeSWITCH,102.54,FreeSWITCH,102.54,FreeSWITCH,102.54,FreeSWITCH,102.54,FreeSWITCH,102.54,FreeSWITCH,102.54
bigbluebutton,Apps__BBB web__FSESL,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/internal/HeaderParser.java,FreeSWITCH,FreeSWITCH,84.11,FreeSWITCH,84.11,FreeSWITCH,84.11,FreeSWITCH,84.11,FreeSWITCH,84.11,FreeSWITCH,84.11,FreeSWITCH,84.11,FreeSWITCH,84.11,None,84.11
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserMutedEvent.java,FreeSWITCH,FreeSWITCH,102.54,FreeSWITCH,102.54,FreeSWITCH,102.54,FreeSWITCH,102.54,FreeSWITCH,102.54,FreeSWITCH,102.54,FreeSWITCH,102.54,FreeSWITCH,102.54,FreeSWITCH,102.54
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/DelayedCommandSenderService.java,FreeSWITCH,FreeSWITCH,105.36,FreeSWITCH,105.36,FreeSWITCH,105.36,FreeSWITCH,105.36,FreeSWITCH,105.36,FreeSWITCH,105.36,FreeSWITCH,105.36,FreeSWITCH,105.36,FreeSWITCH,105.36
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/ESLEventListener.java,FreeSWITCH,FreeSWITCH,88.65,FreeSWITCH,88.65,FreeSWITCH,88.65,FreeSWITCH,88.65,FreeSWITCH,88.65,FreeSWITCH,88.65,FreeSWITCH,88.65,FreeSWITCH,88.65,None,88.65
bigbluebutton,Apps__BBB web__FSESL,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/transport/event/EslEventHeaderNames.java,FreeSWITCH,FreeSWITCH,99.57,FreeSWITCH,99.57,FreeSWITCH,99.57,FreeSWITCH,99.57,FreeSWITCH,99.57,FreeSWITCH,99.57,FreeSWITCH,99.57,FreeSWITCH,99.57,FreeSWITCH,99.57
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PdfPageCounter.java,Presentation Conversion,Presentation Conversion,104.11,Presentation Conversion,104.11,Presentation Conversion,104.11,Presentation Conversion,104.11,Presentation Conversion,104.11,Presentation Conversion,104.11,Presentation Conversion,104.11,Presentation Conversion,104.11,Presentation Conversion,104.11
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/FreeswitchApplication.java,FreeSWITCH,FreeSWITCH,92.48,FreeSWITCH,92.48,FreeSWITCH,92.48,FreeSWITCH,92.48,FreeSWITCH,92.48,FreeSWITCH,92.48,FreeSWITCH,92.48,FreeSWITCH,92.48,FreeSWITCH,92.48
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/ConversionMessageConstants.java,Presentation Conversion,Presentation Conversion,136.67,Presentation Conversion,136.67,Presentation Conversion,136.67,Presentation Conversion,136.67,Presentation Conversion,136.67,Presentation Conversion,136.67,Presentation Conversion,136.67,Presentation Conversion,136.67,Presentation Conversion,136.67
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/AudioFloorChangedEvent.java,FreeSWITCH,FreeSWITCH,101.45,FreeSWITCH,101.45,FreeSWITCH,101.45,FreeSWITCH,101.45,FreeSWITCH,101.45,FreeSWITCH,101.45,FreeSWITCH,101.45,FreeSWITCH,101.45,FreeSWITCH,101.45
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/ForceEjectUserCommand.java,FreeSWITCH,FreeSWITCH,113.96,FreeSWITCH,113.96,FreeSWITCH,113.96,FreeSWITCH,113.96,FreeSWITCH,113.96,FreeSWITCH,113.96,FreeSWITCH,113.96,FreeSWITCH,113.96,FreeSWITCH,113.96
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUsersStatusEvent.java,FreeSWITCH,FreeSWITCH,100.31,FreeSWITCH,100.31,FreeSWITCH,100.31,FreeSWITCH,100.31,FreeSWITCH,100.31,FreeSWITCH,100.31,FreeSWITCH,100.31,FreeSWITCH,100.31,FreeSWITCH,100.31
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/FreeswitchHeartbeatEvent.java,FreeSWITCH,FreeSWITCH,101.62,FreeSWITCH,101.62,FreeSWITCH,101.62,FreeSWITCH,101.62,FreeSWITCH,101.62,FreeSWITCH,101.62,FreeSWITCH,101.62,FreeSWITCH,101.62,FreeSWITCH,101.62
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/MuteUserCommand.java,FreeSWITCH,FreeSWITCH,110.85,FreeSWITCH,110.85,FreeSWITCH,110.85,FreeSWITCH,110.85,FreeSWITCH,110.85,FreeSWITCH,110.85,FreeSWITCH,110.85,FreeSWITCH,110.85,FreeSWITCH,110.85
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/ConferenceServerListener.java,FreeSWITCH,FreeSWITCH,102.45,FreeSWITCH,102.45,FreeSWITCH,102.45,FreeSWITCH,102.45,FreeSWITCH,102.45,FreeSWITCH,102.45,FreeSWITCH,102.45,FreeSWITCH,102.45,FreeSWITCH,102.45
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/PageConvertProgressMessage.java,Presentation Conversion,Presentation Conversion,96.82,Presentation Conversion,96.82,Presentation Conversion,96.82,Presentation Conversion,96.82,Presentation Conversion,96.82,Presentation Conversion,96.82,Presentation Conversion,96.82,Presentation Conversion,96.82,Presentation Conversion,96.82
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserLeftEvent.java,FreeSWITCH,FreeSWITCH,103.30,FreeSWITCH,103.30,FreeSWITCH,103.30,FreeSWITCH,103.30,FreeSWITCH,103.30,FreeSWITCH,103.30,FreeSWITCH,103.30,FreeSWITCH,103.30,FreeSWITCH,103.30
bigbluebutton,Apps__BBB web__FSESL,bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/pubsub/MessageSender.java,Redis PubSub,Redis PubSub,312.76,Redis PubSub,312.76,Redis PubSub,312.76,Redis PubSub,312.76,Redis PubSub,312.76,Redis PubSub,312.76,Redis PubSub,312.76,Redis PubSub,312.76,Redis PubSub,312.76
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/PngCreator.java,Presentation Conversion,Presentation Conversion,102.65,Presentation Conversion,102.65,Presentation Conversion,102.65,Presentation Conversion,102.65,Presentation Conversion,102.65,Presentation Conversion,102.65,Presentation Conversion,102.65,Presentation Conversion,102.65,Presentation Conversion,102.65
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/web/services/callback/CallbackUrlService.java,None,Redis PubSub,20.14,Redis PubSub,20.14,None,20.14,None,20.14,None,20.14,None,20.14,None,20.14,None,20.14,None,20.14
bigbluebutton,Apps__BBB web__FSESL,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/internal/AbstractEslClientHandler.java,FreeSWITCH,FreeSWITCH,78.21,FreeSWITCH,78.21,FreeSWITCH,78.21,FreeSWITCH,78.21,FreeSWITCH,78.21,FreeSWITCH,78.21,FreeSWITCH,78.21,None,78.21,None,78.21
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PageToConvert.java,Presentation Conversion,Presentation Conversion,95.96,Presentation Conversion,95.96,Presentation Conversion,95.96,Presentation Conversion,95.96,Presentation Conversion,95.96,Presentation Conversion,95.96,Presentation Conversion,95.96,Presentation Conversion,95.96,Presentation Conversion,95.96
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/CheckFreeswitchStatusCommand.java,FreeSWITCH,FreeSWITCH,110.30,FreeSWITCH,110.30,FreeSWITCH,110.30,FreeSWITCH,110.30,FreeSWITCH,110.30,FreeSWITCH,110.30,FreeSWITCH,110.30,FreeSWITCH,110.30,FreeSWITCH,110.30
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PresentationToConvert.java,Presentation Conversion,Presentation Conversion,95.77,Presentation Conversion,95.77,Presentation Conversion,95.77,Presentation Conversion,95.77,Presentation Conversion,95.77,Presentation Conversion,95.77,Presentation Conversion,95.77,Presentation Conversion,95.77,Presentation Conversion,95.77
