Project,Module,File,GT,LLMProb@10,Score@10,LLMProb@20,Score@20,LLMProb@30,Score@30,LLMProb@40,Score@40,LLMProb@50,Score@50,LLMProb@60,Score@60,LLMProb@70,Score@70,LLMProb@80,Score@80,LLMProb@90,Score@90
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocPageCompletedProgress.java,Presentation Conversion,Presentation Conversion,90.00,Presentation Conversion,90.00,Presentation Conversion,90.00,Presentation Conversion,90.00,Presentation Conversion,90.00,Presentation Conversion,90.00,Presentation Conversion,90.00,Presentation Conversion,90.00,None,90.00
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/ThumbnailCreator.java,Presentation Conversion,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/Page.java,Presentation Conversion,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00
bigbluebutton,Apps__BBB web__FSESL,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/IEslEventListener.java,FreeSWITCH,FreeSWITCH,90.00,FreeSWITCH,90.00,FreeSWITCH,90.00,FreeSWITCH,90.00,FreeSWITCH,90.00,FreeSWITCH,90.00,FreeSWITCH,90.00,FreeSWITCH,90.00,None,90.00
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-apps/src/main/scala/org/bigbluebutton/core/util/jhotdraw/BezierPathIterator.java,None,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/web/services/turn/TurnServer.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
bigbluebutton,Apps__BBB web__FSESL,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/inbound/InboundConnectionFailure.java,FreeSWITCH,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/PdfConversionInvalid.java,Presentation Conversion,Presentation Conversion,98.00,Presentation Conversion,98.00,Presentation Conversion,98.00,Presentation Conversion,98.00,Presentation Conversion,98.00,Presentation Conversion,98.00,Presentation Conversion,98.00,Presentation Conversion,98.00,Presentation Conversion,98.00
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/FileTypeConstants.java,Presentation Conversion,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00
bigbluebutton,Apps__BBB web__FSESL,bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/RedisStorageService.java,Redis DB,Redis DB,95.00,Redis DB,95.00,Redis DB,95.00,Redis DB,95.00,Redis DB,95.00,Redis DB,95.00,Redis DB,95.00,Redis DB,95.00,Redis DB,95.00
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/web/services/KeepAliveService.java,None,Redis PubSub,90.00,Redis PubSub,90.00,Redis PubSub,90.00,Redis PubSub,90.00,Redis PubSub,90.00,Redis PubSub,90.00,Redis PubSub,90.00,Redis PubSub,90.00,None,90.00
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocConversionProgress.java,Presentation Conversion,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/RecordConferenceCommand.java,FreeSWITCH,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/ConferenceCheckRecordCommand.java,FreeSWITCH,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/OfficeDocumentValidator.java,Presentation Conversion,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/IVoiceConferenceService.java,FreeSWITCH,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocInvalidMimeType.java,Presentation Conversion,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/FreeswitchStatusReplyEvent.java,FreeSWITCH,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PageExtractorImp.java,Presentation Conversion,Presentation Conversion,98.00,Presentation Conversion,98.00,Presentation Conversion,98.00,Presentation Conversion,98.00,Presentation Conversion,98.00,Presentation Conversion,98.00,Presentation Conversion,98.00,Presentation Conversion,98.00,Presentation Conversion,98.00
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PngCreatorImp.java,Presentation Conversion,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/web/services/UserCleanupTimerTask.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/ConfRecording.java,FreeSWITCH,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserJoinedEvent.java,FreeSWITCH,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/Office2PdfConverterHandler.java,Presentation Conversion,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/EjectUserCommand.java,FreeSWITCH,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/IDelayedCommandListener.java,FreeSWITCH,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/GetUsersStatusCommand.java,FreeSWITCH,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceConfRunningEvent.java,FreeSWITCH,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-apps/src/main/scala/org/bigbluebutton/core/util/jhotdraw/PathData.java,None,Presentation Conversion,90.00,Presentation Conversion,90.00,Presentation Conversion,90.00,Presentation Conversion,90.00,Presentation Conversion,90.00,Presentation Conversion,90.00,Presentation Conversion,90.00,Presentation Conversion,90.00,None,90.00
bigbluebutton,Apps__BBB web__FSESL,bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/pubsub/ReceivedMessage.java,Redis PubSub,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/CountingPageException.java,Presentation Conversion,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserTalkingEvent.java,FreeSWITCH,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00
bigbluebutton,Apps__BBB web__FSESL,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/internal/HeaderParser.java,FreeSWITCH,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserMutedEvent.java,FreeSWITCH,FreeSWITCH,98.00,FreeSWITCH,98.00,FreeSWITCH,98.00,FreeSWITCH,98.00,FreeSWITCH,98.00,FreeSWITCH,98.00,FreeSWITCH,98.00,FreeSWITCH,98.00,FreeSWITCH,98.00
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/DelayedCommandSenderService.java,FreeSWITCH,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/ESLEventListener.java,FreeSWITCH,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00
bigbluebutton,Apps__BBB web__FSESL,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/transport/event/EslEventHeaderNames.java,FreeSWITCH,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PdfPageCounter.java,Presentation Conversion,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/FreeswitchApplication.java,FreeSWITCH,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/ConversionMessageConstants.java,Presentation Conversion,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/AudioFloorChangedEvent.java,FreeSWITCH,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/ForceEjectUserCommand.java,FreeSWITCH,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUsersStatusEvent.java,FreeSWITCH,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/FreeswitchHeartbeatEvent.java,FreeSWITCH,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00,FreeSWITCH,99.00
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/MuteUserCommand.java,FreeSWITCH,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/ConferenceServerListener.java,FreeSWITCH,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/PageConvertProgressMessage.java,Presentation Conversion,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00,Presentation Conversion,95.00
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserLeftEvent.java,FreeSWITCH,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00
bigbluebutton,Apps__BBB web__FSESL,bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/pubsub/MessageSender.java,Redis PubSub,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/PngCreator.java,Presentation Conversion,Presentation Conversion,100.00,Presentation Conversion,100.00,Presentation Conversion,100.00,Presentation Conversion,100.00,Presentation Conversion,100.00,Presentation Conversion,100.00,Presentation Conversion,100.00,Presentation Conversion,100.00,Presentation Conversion,100.00
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/web/services/callback/CallbackUrlService.java,None,Redis PubSub,85.00,Redis PubSub,85.00,Redis PubSub,85.00,Redis PubSub,85.00,Redis PubSub,85.00,Redis PubSub,85.00,Redis PubSub,85.00,Redis PubSub,85.00,None,85.00
bigbluebutton,Apps__BBB web__FSESL,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/internal/AbstractEslClientHandler.java,FreeSWITCH,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PageToConvert.java,Presentation Conversion,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00,Presentation Conversion,99.00
bigbluebutton,Apps__BBB web__FSESL,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/CheckFreeswitchStatusCommand.java,FreeSWITCH,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00,FreeSWITCH,100.00
bigbluebutton,Apps__BBB web__FSESL,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PresentationToConvert.java,Presentation Conversion,Presentation Conversion,98.00,Presentation Conversion,98.00,Presentation Conversion,98.00,Presentation Conversion,98.00,Presentation Conversion,98.00,Presentation Conversion,98.00,Presentation Conversion,98.00,Presentation Conversion,98.00,Presentation Conversion,98.00
bigbluebutton,Apps__BBB web__FSESL,bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/pubsub/ReceivedMessageHandler.java,Redis PubSub,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00,Redis PubSub,100.00
