Project,Module,File,ground truth,BM25,BM25 Score,LLM-S,LLM-S Score,IP-RAG-A
teammates,UI,src/e2e/java/teammates/e2e/cases/BaseE2ETestCase.java,E2E,E2E,87.17,E2E,100,E2E
teammates,UI,src/main/java/teammates/ui/output/InstructorPrivilegeData.java,None,None,1,None,40,None
teammates,UI,src/main/java/teammates/ui/output/CourseArchiveData.java,None,None,1,None,30,None
teammates,UI,src/main/java/teammates/common/datatransfer/TeamEvalResult.java,Common,Common,62.87,Common,95,Common
teammates,UI,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseStudentDetailsPageAxeTest.java,E2E,E2E,117.48,E2E,100,E2E
teammates,UI,src/main/java/teammates/ui/webapi/FeedbackSessionClosedRemindersAction.java,None,Logic,82.32,None,15,None
teammates,UI,src/main/java/teammates/ui/webapi/GetFeedbackResponseCommentAction.java,None,Logic,75.74,Logic,80,None
teammates,UI,src/main/java/teammates/ui/webapi/SendErrorReportAction.java,None,None,10.61,None,20,None
teammates,UI,src/e2e/java/teammates/e2e/pageobjects/IanaTimezonePage.java,E2E,E2E,98.08,E2E,100,E2E
teammates,UI,src/main/java/teammates/common/datatransfer/questions/FeedbackConstantSumResponseDetails.java,Common,Common,86.28,Common,100,Common
teammates,UI,src/main/java/teammates/ui/webapi/StudentSearchIndexingWorkerAction.java,None,Logic,72.97,Logic,70,None
teammates,UI,src/main/java/teammates/logic/external/SendgridService.java,Logic,Logic,69.96,Logic,80,Logic
teammates,UI,src/main/java/teammates/common/util/Const.java,Common,Common,68.09,Common,90,Common
teammates,UI,src/main/java/teammates/ui/webapi/InstructorSearchIndexingWorkerAction.java,None,Logic,72.97,None,20,None
teammates,UI,src/main/java/teammates/ui/webapi/DeleteStudentAction.java,None,Logic,77.82,Logic,60,None
teammates,UI,src/main/java/teammates/ui/output/FeedbackQuestionRecipientsData.java,None,None,1,Common,80,None
teammates,UI,src/main/java/teammates/ui/webapi/SearchStudentsAction.java,None,Logic,76.8,None,20,None
teammates,UI,src/e2e/java/teammates/e2e/cases/AdminNotificationsPageE2ETest.java,E2E,E2E,101.66,E2E,100,E2E
teammates,UI,src/main/java/teammates/ui/webapi/GetFeedbackResponsesAction.java,None,Logic,76.42,Logic,70,None
teammates,UI,src/main/java/teammates/ui/servlets/HealthCheckServlet.java,None,None,1,None,15,None
teammates,UI,src/e2e/java/teammates/e2e/pageobjects/InstructorFeedbackSessionsPage.java,E2E,E2E,76.35,E2E,100,E2E
teammates,UI,src/main/java/teammates/ui/webapi/UpdateInstructorPrivilegeAction.java,None,Logic,84.37,Logic,80,None
teammates,UI,src/client/java/teammates/client/scripts/statistics/StatisticsBundle.java,Client,Client,125.66,Client,70,Client
teammates,UI,src/main/java/teammates/ui/webapi/CreateFeedbackQuestionAction.java,None,Logic,69.59,None,0,None
teammates,UI,src/e2e/java/teammates/e2e/cases/AdminSessionsPageE2ETest.java,E2E,E2E,116.86,E2E,95,E2E
teammates,UI,src/main/java/teammates/ui/webapi/FeedbackSessionOpeningSoonRemindersAction.java,None,Logic,82.32,None,5,None
teammates,UI,src/main/java/teammates/storage/search/InstructorSearchDocument.java,Storage,Storage,108.57,Storage,100,Storage
teammates,UI,src/main/java/teammates/ui/output/package-info.java,None,None,1,None,10,None
teammates,UI,src/main/java/teammates/ui/output/CommentVisibilityType.java,None,None,1,Common,90,None
teammates,UI,src/main/java/teammates/common/datatransfer/FeedbackSessionLogEntry.java,Common,Common,86.79,Common,100,Common
teammates,UI,src/main/java/teammates/storage/api/AccountsDb.java,Storage,Storage,105.18,Storage,95,Storage
teammates,UI,src/main/java/teammates/storage/api/FeedbackResponsesDb.java,Storage,Storage,81.46,Storage,100,Storage
teammates,UI,src/e2e/java/teammates/e2e/cases/InstructorCoursesPageE2ETest.java,E2E,E2E,106.9,E2E,100,E2E
teammates,UI,src/main/java/teammates/ui/webapi/ActionFactory.java,None,None,9.54,None,30,None
teammates,UI,src/main/java/teammates/common/datatransfer/attributes/FeedbackResponseAttributes.java,Common,Common,71.75,Common,95,Common
teammates,UI,src/main/java/teammates/storage/entity/Instructor.java,Storage,Storage,101.66,Storage,95,Storage
teammates,UI,src/main/java/teammates/storage/search/SearchManager.java,Storage,Client,129,Storage,85,Storage
teammates,UI,src/main/java/teammates/ui/output/FeedbackSessionLogEntryData.java,None,None,2,None,40,None
teammates,UI,src/main/java/teammates/ui/webapi/DeleteNotificationAction.java,None,Logic,68.54,None,10,None
teammates,UI,src/main/java/teammates/ui/webapi/UpdateFeedbackQuestionAction.java,None,Logic,73.13,Logic,60,None
teammates,UI,src/main/java/teammates/storage/entity/UsageStatistics.java,Storage,Storage,107.5,Storage,90,None
teammates,UI,src/e2e/java/teammates/e2e/pageobjects/StudentHomePage.java,E2E,E2E,96.5,E2E,100,E2E
teammates,UI,src/main/java/teammates/ui/webapi/AdminExceptionTestAction.java,None,None,8.14,Client,55,None
teammates,UI,src/main/java/teammates/common/datatransfer/logs/RequestLogDetails.java,Common,Common,83.65,Common,85,Common
teammates,UI,src/main/java/teammates/logic/api/TaskQueuer.java,Logic,Logic,71.61,Logic,95,Logic
teammates,UI,src/main/java/teammates/common/datatransfer/NotificationStyle.java,Common,Common,89.82,Common,100,Common
teammates,UI,src/main/java/teammates/ui/webapi/GetAccountRequestAction.java,None,Logic,67.32,None,20,None
teammates,UI,src/main/java/teammates/ui/request/SendEmailRequest.java,None,None,1,Common,100,None
teammates,UI,src/main/java/teammates/ui/request/FeedbackSessionRespondentRemindRequest.java,None,None,1.09,Common,70,None
teammates,UI,src/main/java/teammates/ui/webapi/GateKeeper.java,None,None,29.92,Logic,90,Logic
teammates,UI,src/main/java/teammates/common/datatransfer/logs/FeedbackSessionLogType.java,Common,Common,87.81,Common,95,Common
teammates,UI,src/e2e/java/teammates/e2e/cases/InstructorCourseJoinConfirmationPageE2ETest.java,E2E,E2E,116,E2E,100,E2E
teammates,UI,src/main/java/teammates/ui/webapi/EnrollStudentsAction.java,None,Logic,77.08,None,20,None
teammates,UI,src/e2e/java/teammates/e2e/util/RetryManager.java,E2E,E2E,92.18,E2E,75,E2E
teammates,UI,src/main/java/teammates/ui/webapi/SendJoinReminderEmailAction.java,None,Logic,74.76,Logic,80,None
teammates,UI,src/e2e/java/teammates/e2e/pageobjects/AdminAccountsPage.java,E2E,E2E,91.85,E2E,100,E2E
teammates,UI,src/main/java/teammates/common/datatransfer/UserInfo.java,Common,Common,86.92,Common,90,Common
teammates,UI,src/e2e/java/teammates/e2e/cases/InstructorStudentListPageE2ETest.java,E2E,E2E,93.23,E2E,100,E2E
teammates,UI,src/e2e/java/teammates/e2e/cases/axe/FeedbackSubmitPageAxeTest.java,E2E,E2E,117.8,E2E,95,E2E
teammates,UI,src/e2e/java/teammates/e2e/cases/InstructorFeedbackReportPageE2ETest.java,E2E,E2E,92.91,E2E,100,E2E
teammates,UI,src/main/java/teammates/common/datatransfer/logs/LogSeverity.java,Common,Common,86.92,Common,100,Common
teammates,UI,src/e2e/java/teammates/e2e/cases/InstructorNotificationsPageE2ETest.java,E2E,E2E,109.73,E2E,100,E2E
teammates,UI,src/main/java/teammates/logic/api/EmailSender.java,Logic,Logic,82.55,Logic,95,Logic
teammates,UI,src/main/java/teammates/common/exception/SearchServiceException.java,Common,Common,85.85,Common,95,Common
teammates,UI,src/main/java/teammates/ui/output/ResponseVisibleSetting.java,None,None,3.69,None,20,None
teammates,UI,src/main/java/teammates/ui/output/FeedbackResponsesData.java,None,None,1,None,30,None
teammates,UI,src/main/java/teammates/ui/request/NotificationUpdateRequest.java,None,None,1,Common,90,None
teammates,UI,src/e2e/java/teammates/e2e/cases/StudentNotificationsPageE2ETest.java,E2E,E2E,109.73,E2E,100,E2E
teammates,UI,src/main/java/teammates/ui/output/InstructorsData.java,None,None,1,None,40,None
teammates,UI,src/main/java/teammates/ui/request/FeedbackSessionUpdateRequest.java,None,None,1.44,Common,80,None
teammates,UI,src/main/java/teammates/logic/external/LogService.java,Logic,Logic,73.54,Logic,90,Logic
teammates,UI,src/main/java/teammates/common/datatransfer/questions/FeedbackMsqQuestionDetails.java,Common,Common,69.85,Common,85,Common
teammates,UI,src/main/java/teammates/ui/webapi/GetNotificationAction.java,None,Logic,68.05,None,10,None
teammates,UI,src/main/java/teammates/ui/output/NumberOfEntitiesToGiveFeedbackToSetting.java,None,None,3.7,None,20,None
teammates,UI,src/main/java/teammates/common/datatransfer/InstructorPrivilegesLegacy.java,Common,Common,86.86,Common,90,Common
teammates,UI,src/main/java/teammates/storage/api/StudentsDb.java,Storage,Storage,80.16,Storage,100,Storage
teammates,UI,src/main/java/teammates/common/util/EmailType.java,Common,Common,76.65,Common,90,Common
teammates,UI,src/e2e/java/teammates/e2e/pageobjects/HomePage.java,E2E,E2E,98.44,E2E,100,E2E
teammates,UI,src/main/java/teammates/storage/api/FeedbackSessionsDb.java,Storage,Storage,81.57,Storage,95,Storage
teammates,UI,src/e2e/java/teammates/e2e/util/BackDoor.java,E2E,E2E,95.44,E2E,90,E2E
teammates,UI,src/main/java/teammates/ui/request/FeedbackResponseCommentUpdateRequest.java,None,None,1,Common,80,None
teammates,UI,src/e2e/java/teammates/e2e/cases/SystemErrorEmailReportE2ETest.java,E2E,E2E,104.88,E2E,100,E2E
teammates,UI,src/main/java/teammates/storage/entity/package-info.java,Storage,Storage,114.25,Storage,100,Storage
teammates,UI,src/main/java/teammates/ui/output/FeedbackQuestionsData.java,None,None,1,None,30,None
teammates,UI,src/main/java/teammates/ui/webapi/DeleteInstructorAction.java,None,Logic,77.7,None,40,None
teammates,UI,src/main/java/teammates/ui/webapi/GetActionClassesAction.java,None,None,15.3,None,40,None
teammates,UI,src/main/java/teammates/storage/entity/FeedbackResponseComment.java,Storage,Storage,98.26,Storage,95,Storage
teammates,UI,src/main/java/teammates/logic/api/LogsProcessor.java,Logic,Logic,90.58,Logic,100,Logic
teammates,UI,src/main/java/teammates/ui/webapi/DeleteFeedbackResponseCommentAction.java,None,Logic,78.59,None,20,None
teammates,UI,src/main/java/teammates/ui/request/FeedbackSessionBasicRequest.java,None,None,11.75,Common,60,Common
teammates,UI,src/main/java/teammates/logic/external/AuthService.java,Logic,Logic,74.21,Logic,80,Logic
teammates,UI,src/main/java/teammates/ui/output/HasResponsesData.java,None,None,1,Common,80,None
teammates,UI,src/main/java/teammates/storage/entity/FeedbackSession.java,Storage,Storage,91.54,Storage,95,Storage
teammates,UI,src/main/java/teammates/common/datatransfer/attributes/package-info.java,Common,Common,88.05,Common,100,Common
teammates,UI,src/main/java/teammates/common/datatransfer/attributes/AccountAttributes.java,Common,Common,78.75,Common,90,Common
teammates,UI,src/main/java/teammates/common/util/TimeHelper.java,Common,Common,80.55,Common,100,Common
teammates,UI,src/main/java/teammates/ui/webapi/FeedbackSessionRemindEmailWorkerAction.java,None,Logic,85.4,None,20,Logic
teammates,UI,src/main/java/teammates/ui/output/OngoingSessionsData.java,None,None,1,None,30,None
teammates,UI,src/main/java/teammates/common/util/HttpRequest.java,Common,Common,88.21,Common,100,Common
teammates,UI,src/main/java/teammates/common/datatransfer/questions/FeedbackQuestionDetails.java,Common,Common,83.05,Common,90,Common
teammates,UI,src/main/java/teammates/ui/output/FeedbackSessionSubmittedGiverSet.java,None,None,1,Common,60,None
teammates,UI,src/client/java/teammates/client/scripts/statistics/StatisticsPerInstitute.java,Client,Client,115.39,Client,95,Client
teammates,UI,src/client/java/teammates/client/scripts/DataMigrationForSanitizedDataInCourseAttributes.java,Client,Client,127.72,Client,100,Client
teammates,UI,src/main/java/teammates/common/exception/HttpRequestFailedException.java,Common,Common,87.11,Common,95,Common
teammates,UI,src/main/java/teammates/ui/webapi/InvalidOperationException.java,None,None,1.27,Common,90,Common
teammates,UI,src/main/java/teammates/ui/webapi/GetInstructorsAction.java,None,Logic,74.73,None,20,None
teammates,UI,src/main/java/teammates/ui/webapi/CreateCourseAction.java,None,Logic,76.45,None,20,None
teammates,UI,src/main/java/teammates/common/datatransfer/questions/FeedbackRankQuestionDetails.java,Common,Common,85.97,Common,100,Common
teammates,UI,src/main/java/teammates/logic/external/GoogleCloudTasksService.java,Logic,Client,127.19,Logic,100,Logic
teammates,UI,src/client/java/teammates/client/scripts/DataMigrationForSanitizedInstructorName.java,Client,Client,127.72,Client,100,Client
teammates,UI,src/main/java/teammates/common/util/EmailSendingStatus.java,Common,Common,84.99,Common,80,Common
teammates,UI,src/main/java/teammates/logic/external/MailgunService.java,Logic,Client,124.91,Logic,100,Logic
teammates,UI,src/main/java/teammates/ui/webapi/FeedbackSessionRemindParticularUsersEmailWorkerAction.java,None,Logic,83.63,None,10,None
teammates,UI,src/main/java/teammates/storage/api/NotificationsDb.java,Storage,Storage,101.93,Storage,100,Storage
teammates,UI,src/main/java/teammates/ui/servlets/OriginCheckFilter.java,None,None,16.42,None,10,None
teammates,UI,src/e2e/java/teammates/e2e/pageobjects/InstructorCourseEditPage.java,E2E,E2E,77.67,E2E,100,E2E
teammates,UI,src/main/java/teammates/common/datatransfer/attributes/AccountRequestAttributes.java,Common,Common,78.75,Common,85,Common
teammates,UI,src/main/java/teammates/ui/request/FeedbackQuestionBasicRequest.java,None,None,5.71,Common,85,None
teammates,UI,src/main/java/teammates/ui/webapi/DeleteFeedbackQuestionAction.java,None,Logic,74.47,None,40,None
teammates,UI,src/main/java/teammates/common/util/FileHelper.java,Common,Common,85.79,Common,100,Common
teammates,UI,src/main/java/teammates/storage/search/StudentSearchDocument.java,Storage,Storage,108.94,Storage,90,Storage
teammates,UI,src/main/java/teammates/common/datatransfer/attributes/FeedbackQuestionAttributes.java,Common,Common,63.87,Common,100,Common
teammates,UI,src/main/java/teammates/storage/api/CoursesDb.java,Storage,Storage,99.9,Storage,100,Storage
teammates,UI,src/e2e/java/teammates/e2e/util/Retryable.java,E2E,E2E,94.98,E2E,90,E2E
teammates,UI,src/e2e/java/teammates/e2e/pageobjects/InstructorCourseEnrollPage.java,E2E,E2E,90.58,E2E,100,E2E
teammates,UI,src/main/java/teammates/logic/external/FirebaseAuthService.java,Logic,Logic,84.66,Logic,90,Logic
teammates,UI,src/main/java/teammates/common/datatransfer/package-info.java,Common,Common,88.18,Common,100,Common
teammates,UI,src/main/java/teammates/ui/output/TimeZonesData.java,None,None,1,Common,80,None
teammates,UI,src/main/java/teammates/logic/core/FeedbackResponsesLogic.java,Logic,Logic,66.85,Logic,100,Logic
teammates,UI,src/e2e/java/teammates/e2e/cases/axe/InstructorStudentRecordsPageAxeTest.java,E2E,E2E,117.81,E2E,100,E2E
teammates,UI,src/e2e/java/teammates/e2e/cases/InstructorStudentRecordsPageE2ETest.java,E2E,E2E,100.86,E2E,100,E2E
teammates,UI,src/e2e/java/teammates/e2e/cases/InstructorCourseDetailsPageE2ETest.java,E2E,E2E,102.47,E2E,100,E2E
teammates,UI,src/main/java/teammates/logic/external/EmptyAuthService.java,Logic,Logic,74.12,Logic,90,Logic
teammates,UI,src/main/java/teammates/common/datatransfer/QueryLogsResults.java,Common,Common,87.18,Common,95,Common
teammates,UI,src/main/java/teammates/ui/request/package-info.java,None,None,1,None,30,None
teammates,UI,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseStudentDetailsEditPageAxeTest.java,E2E,E2E,117.48,E2E,100,E2E
teammates,UI,src/main/java/teammates/storage/entity/Notification.java,Storage,Storage,100.49,Storage,95,Storage
teammates,UI,src/main/java/teammates/ui/output/DeadlineExtensionData.java,None,None,1.42,Common,90,None
teammates,UI,src/main/java/teammates/ui/servlets/LogoutServlet.java,None,None,11.02,None,10,None
teammates,UI,src/main/java/teammates/ui/webapi/GetNotificationsAction.java,None,Logic,75.54,None,20,None
teammates,UI,src/e2e/java/teammates/e2e/cases/NotificationBannerE2ETest.java,E2E,E2E,98.06,E2E,100,E2E
teammates,UI,src/main/java/teammates/ui/servlets/OAuth2CallbackServlet.java,None,None,30.29,None,10,None
teammates,UI,src/main/java/teammates/common/datatransfer/questions/FeedbackQuestionType.java,Common,Common,84.99,Common,100,Common
teammates,UI,src/main/java/teammates/storage/api/FeedbackResponseCommentsDb.java,Storage,Storage,83.82,Storage,95,Storage
teammates,UI,src/e2e/java/teammates/e2e/cases/axe/AdminAccountsPageAxeTest.java,E2E,E2E,120.31,E2E,100,E2E
teammates,UI,src/client/java/teammates/client/scripts/GenerateUsageStatisticsObjects.java,Client,Client,125.33,Client,95,Client
teammates,UI,src/main/java/teammates/common/util/StdOutConsoleHandler.java,Common,Common,85.65,Common,95,Common
teammates,UI,src/main/java/teammates/ui/request/CourseArchiveRequest.java,None,None,1,Common,80,None
teammates,UI,src/main/java/teammates/ui/output/AccountRequestsData.java,None,None,1,Common,70,None
teammates,UI,src/main/java/teammates/logic/external/package-info.java,Logic,Logic,74.36,Logic,95,Logic
teammates,UI,src/e2e/java/teammates/e2e/pageobjects/InstructorSearchPage.java,E2E,E2E,86.3,E2E,100,E2E
teammates,UI,src/e2e/java/teammates/e2e/pageobjects/DevServerLoginPage.java,E2E,E2E,97.36,E2E,100,E2E
teammates,UI,src/main/java/teammates/common/exception/EnrollException.java,Common,Common,87.11,Common,100,Common
teammates,UI,src/e2e/java/teammates/e2e/cases/FeedbackResultsPageE2ETest.java,E2E,E2E,69.29,E2E,100,E2E
teammates,UI,src/client/java/teammates/client/scripts/DataMigrationForConstSumForceUnevenDistribution.java,Client,Client,125.81,Client,90,Client
teammates,UI,src/main/java/teammates/common/datatransfer/questions/package-info.java,Common,Common,88.05,Common,90,Common
teammates,UI,src/main/java/teammates/common/datatransfer/attributes/FeedbackSessionAttributes.java,Common,Common,61.39,Common,90,Common
teammates,UI,src/main/java/teammates/common/util/package-info.java,Common,Common,86.18,Common,85,Common
teammates,UI,src/main/java/teammates/common/datatransfer/questions/FeedbackConstantSumDistributePointsType.java,Common,Common,87.9,Common,100,Common
teammates,UI,src/main/java/teammates/ui/output/MessageOutput.java,None,None,1,None,50,None
