file_path,model,gui,cli,preferences,best_module,best_likelihood
src\main\java\org\jabref\logic\journals\AbbreviationWriter.java,10.00,5.00,10.00,75.00,preferences,75.00
src\main\java\org\jabref\logic\journals\Abbreviation.java,90.00,2.00,1.00,7.00,model,90.00
src\main\java\org\jabref\logic\journals\JournalAbbreviationPreferences.java,0.00,0.00,0.00,95.00,preferences,95.00
src\main\java\org\jabref\logic\journals\JournalAbbreviationLoader.java,10.00,5.00,2.00,83.00,preferences,83.00
src\main\java\org\jabref\logic\journals\JournalAbbreviationRepository.java,0.00,0.00,0.00,75.00,preferences,75.00
src\main\java\org\jabref\logic\l10n\Encodings.java,0.00,0.00,0.00,85.00,preferences,85.00
src\main\java\org\jabref\logic\l10n\Language.java,5.00,15.00,5.00,75.00,preferences,75.00
src\main\java\org\jabref\logic\l10n\LocalizationKey.java,5.00,65.00,10.00,20.00,gui,65.00
src\main\java\org\jabref\logic\l10n\Localization.java,5.00,10.00,5.00,80.00,preferences,80.00
src\main\java\org\jabref\logic\l10n\LocalizationKeyParams.java,5.00,10.00,5.00,80.00,preferences,80.00
src\main\java\org\jabref\logic\l10n\LocalizationLocator.java,0.00,60.00,0.00,0.00,gui,60.00
src\main\java\org\jabref\logic\layout\format\AuthorAbbreviator.java,5.00,20.00,5.00,0.00,None,20.00
src\main\java\org\jabref\logic\layout\format\AuthorAndsCommaReplacer.java,30.00,5.00,2.00,3.00,None,30.00
src\main\java\org\jabref\logic\layout\format\AuthorAndsReplacer.java,40.00,10.00,10.00,5.00,None,40.00
src\main\java\org\jabref\logic\layout\format\AuthorAndToSemicolonReplacer.java,10.00,60.00,20.00,10.00,gui,60.00
src\main\java\org\jabref\logic\layout\format\AuthorFirstAbbrLastOxfordCommas.java,70.00,5.00,5.00,20.00,model,70.00
src\main\java\org\jabref\logic\layout\format\AuthorFirstAbbrLastCommas.java,70.00,15.00,10.00,5.00,model,70.00
src\main\java\org\jabref\logic\layout\format\AuthorFirstFirst.java,15.00,5.00,3.00,2.00,None,15.00
src\main\java\org\jabref\logic\layout\format\AuthorFirstLastCommas.java,60.00,25.00,10.00,5.00,model,60.00
src\main\java\org\jabref\logic\layout\format\AuthorFirstFirstCommas.java,5.00,8.00,7.00,80.00,preferences,80.00
src\main\java\org\jabref\logic\layout\format\AuthorLastFirst.java,70.00,0.00,0.00,0.00,model,70.00
src\main\java\org\jabref\logic\layout\format\AuthorFirstLastOxfordCommas.java,5.00,10.00,3.00,2.00,None,10.00
src\main\java\org\jabref\logic\layout\format\AuthorLastFirstAbbreviator.java,35.00,5.00,5.00,5.00,None,35.00
src\main\java\org\jabref\logic\layout\format\AuthorLastFirstAbbrCommas.java,60.00,0.00,0.00,0.00,model,60.00
src\main\java\org\jabref\logic\layout\format\AuthorLastFirstCommas.java,70.00,10.00,5.00,5.00,model,70.00
src\main\java\org\jabref\logic\layout\format\AuthorLastFirstAbbrOxfordCommas.java,10.00,60.00,15.00,15.00,gui,60.00
src\main\java\org\jabref\logic\layout\format\AuthorLF_FF.java,45.00,5.00,2.00,8.00,None,45.00
src\main\java\org\jabref\logic\layout\format\AuthorLastFirstOxfordCommas.java,65.00,10.00,5.00,20.00,model,65.00
src\main\java\org\jabref\logic\layout\format\AuthorNatBib.java,70.00,5.00,5.00,20.00,model,70.00
src\main\java\org\jabref\logic\layout\format\AuthorLF_FFAbbr.java,10.00,40.00,25.00,5.00,None,40.00
src\main\java\org\jabref\logic\layout\format\AuthorOrgSci.java,50.00,30.00,10.00,10.00,model,50.00
src\main\java\org\jabref\logic\layout\format\Authors.java,65.00,5.00,5.00,25.00,model,65.00
src\main\java\org\jabref\logic\layout\format\CompositeFormat.java,10.00,5.00,2.00,3.00,None,10.00
src\main\java\org\jabref\logic\layout\format\CreateBibORDFAuthors.java,5.00,20.00,2.00,2.00,None,20.00
src\main\java\org\jabref\logic\layout\format\CreateDocBook4Authors.java,35.00,5.00,20.00,5.00,None,35.00
src\main\java\org\jabref\logic\layout\format\CreateDocBook4Editors.java,30.00,5.00,5.00,2.00,None,30.00
src\main\java\org\jabref\logic\layout\format\CreateDocBook5Authors.java,60.00,15.00,20.00,5.00,model,60.00
src\main\java\org\jabref\logic\layout\format\CreateDocBook5Editors.java,70.00,10.00,10.00,10.00,model,70.00
src\main\java\org\jabref\logic\layout\format\CurrentDate.java,60.00,20.00,10.00,10.00,model,60.00
src\main\java\org\jabref\logic\layout\format\CSLType.java,60.00,5.00,5.00,5.00,model,60.00
src\main\java\org\jabref\logic\layout\format\DateFormatter.java,45.00,25.00,5.00,25.00,None,45.00
src\main\java\org\jabref\logic\layout\format\Default.java,60.00,10.00,20.00,10.00,model,60.00
src\main\java\org\jabref\logic\layout\format\DocBookAuthorFormatter.java,60.00,5.00,25.00,10.00,model,60.00
src\main\java\org\jabref\logic\layout\format\DocBookVersion.java,85.00,0.00,0.00,0.00,model,85.00
src\main\java\org\jabref\logic\layout\format\DOICheck.java,70.00,10.00,10.00,10.00,model,70.00
src\main\java\org\jabref\logic\layout\format\DOIStrip.java,55.00,5.00,5.00,35.00,model,55.00
src\main\java\org\jabref\logic\layout\format\EntryTypeFormatter.java,65.00,10.00,5.00,5.00,model,65.00
src\main\java\org\jabref\logic\layout\format\FileLink.java,25.00,5.00,5.00,5.00,None,25.00
src\main\java\org\jabref\logic\layout\format\FirstPage.java,15.00,5.00,2.00,3.00,None,15.00
src\main\java\org\jabref\logic\layout\format\FormatPagesForHTML.java,15.00,65.00,10.00,5.00,gui,65.00
src\main\java\org\jabref\logic\layout\format\GetOpenOfficeType.java,10.00,65.00,15.00,10.00,gui,65.00
src\main\java\org\jabref\logic\layout\format\FormatPagesForXML.java,85.00,5.00,5.00,5.00,model,85.00
src\main\java\org\jabref\logic\layout\format\HTMLParagraphs.java,10.00,5.00,2.00,3.00,None,10.00
src\main\java\org\jabref\logic\layout\format\HTMLChars.java,15.00,10.00,5.00,5.00,None,15.00
src\main\java\org\jabref\logic\layout\format\IfPlural.java,70.00,10.00,10.00,10.00,model,70.00
src\main\java\org\jabref\logic\layout\format\Iso690FormatDate.java,15.00,5.00,5.00,5.00,None,15.00
src\main\java\org\jabref\logic\layout\format\Iso690NamesAuthors.java,20.00,5.00,2.00,3.00,None,20.00
src\main\java\org\jabref\logic\layout\format\JournalAbbreviator.java,70.00,10.00,5.00,15.00,model,70.00
src\main\java\org\jabref\logic\layout\format\LastPage.java,20.00,0.00,5.00,0.00,None,20.00
src\main\java\org\jabref\logic\layout\format\LatexToUnicodeFormatter.java,40.00,25.00,20.00,15.00,None,40.00
src\main\java\org\jabref\logic\layout\format\MarkdownFormatter.java,30.00,10.00,5.00,5.00,None,30.00
src\main\java\org\jabref\logic\layout\format\NameFormatter.java,65.00,5.00,2.00,28.00,model,65.00
src\main\java\org\jabref\logic\layout\format\NameFormatterPreferences.java,0.00,0.00,0.00,92.00,preferences,92.00
src\main\java\org\jabref\logic\layout\format\NotFoundFormatter.java,5.00,35.00,2.00,8.00,None,35.00
src\main\java\org\jabref\logic\layout\format\NoSpaceBetweenAbbreviations.java,10.00,5.00,5.00,5.00,None,10.00
src\main\java\org\jabref\logic\layout\format\Number.java,40.00,10.00,10.00,10.00,None,40.00
src\main\java\org\jabref\logic\layout\format\Ordinal.java,15.00,5.00,2.00,1.00,None,15.00
src\main\java\org\jabref\logic\layout\format\RemoveBrackets.java,5.00,2.00,3.00,4.00,None,5.00
src\main\java\org\jabref\logic\layout\format\RemoveBracketsAddComma.java,85.00,5.00,5.00,5.00,model,85.00
src\main\java\org\jabref\logic\layout\format\RemoveLatexCommandsFormatter.java,75.00,5.00,5.00,5.00,model,75.00
src\main\java\org\jabref\logic\layout\format\RemoveTilde.java,5.00,25.00,5.00,0.00,None,25.00
src\main\java\org\jabref\logic\layout\format\RemoveWhitespace.java,10.00,50.00,30.00,10.00,gui,50.00
src\main\java\org\jabref\logic\layout\format\Replace.java,20.00,5.00,5.00,5.00,None,20.00
src\main\java\org\jabref\logic\layout\format\ReplaceUnicodeLigaturesFormatter.java,10.00,40.00,5.00,5.00,None,40.00
src\main\java\org\jabref\logic\layout\format\ReplaceWithEscapedDoubleQuotes.java,40.00,25.00,20.00,15.00,None,40.00
src\main\java\org\jabref\logic\layout\format\RisKeywords.java,60.00,15.00,15.00,10.00,model,60.00
src\main\java\org\jabref\logic\layout\format\RisAuthors.java,60.00,15.00,15.00,10.00,model,60.00
src\main\java\org\jabref\logic\layout\format\RisMonth.java,15.00,5.00,8.00,2.00,None,15.00
src\main\java\org\jabref\logic\layout\format\ShortMonthFormatter.java,70.00,0.00,0.00,0.00,model,70.00
src\main\java\org\jabref\logic\layout\format\RTFChars.java,65.00,10.00,15.00,10.00,model,65.00
src\main\java\org\jabref\logic\layout\format\ToUpperCase.java,30.00,10.00,5.00,5.00,None,30.00
src\main\java\org\jabref\logic\layout\format\ToLowerCase.java,30.00,15.00,5.00,5.00,None,30.00
src\main\java\org\jabref\logic\layout\format\WrapContent.java,0.00,0.00,0.00,0.00,None,0.00
src\main\java\org\jabref\logic\layout\format\WrapFileLinks.java,15.00,5.00,2.00,1.00,None,15.00
src\main\java\org\jabref\logic\layout\format\XMLChars.java,80.00,5.00,5.00,10.00,model,80.00
src\main\java\org\jabref\logic\layout\AbstractParamLayoutFormatter.java,10.00,35.00,30.00,5.00,None,35.00
src\main\java\org\jabref\logic\layout\Layout.java,35.00,30.00,10.00,25.00,None,35.00
src\main\java\org\jabref\logic\layout\LayoutEntry.java,10.00,1.00,1.00,5.00,None,10.00
src\main\java\org\jabref\logic\layout\LayoutFormatter.java,55.00,0.00,0.00,0.00,model,55.00
src\main\java\org\jabref\logic\layout\LayoutFormatterPreferences.java,0.00,0.00,0.00,95.00,preferences,95.00
src\main\java\org\jabref\logic\layout\LayoutFormatterBasedFormatter.java,10.00,25.00,5.00,60.00,preferences,60.00
src\main\java\org\jabref\logic\layout\ParamLayoutFormatter.java,60.00,15.00,10.00,5.00,model,60.00
src\main\java\org\jabref\logic\layout\LayoutHelper.java,20.00,5.00,2.00,73.00,preferences,73.00
src\main\java\org\jabref\logic\layout\StringInt.java,25.00,5.00,5.00,5.00,None,25.00
src\main\java\org\jabref\logic\layout\TextBasedPreviewLayout.java,45.00,25.00,5.00,25.00,None,45.00
src\main\java\org\jabref\logic\logging\LogMessages.java,15.00,50.00,5.00,5.00,gui,50.00
src\main\java\org\jabref\logic\msbib\MsBibAuthor.java,90.00,0.00,0.00,0.00,model,90.00
src\main\java\org\jabref\logic\msbib\BibTeXConverter.java,70.00,0.00,0.00,0.00,model,70.00
src\main\java\org\jabref\logic\msbib\MSBibDatabase.java,30.00,0.00,0.00,0.00,None,30.00
src\main\java\org\jabref\logic\msbib\MSBibConverter.java,20.00,5.00,10.00,5.00,None,20.00
src\main\java\org\jabref\logic\msbib\MSBibEntry.java,85.00,0.00,0.00,0.00,model,85.00
src\main\java\org\jabref\logic\msbib\MSBibEntryType.java,65.00,5.00,2.00,8.00,model,65.00
src\main\java\org\jabref\logic\msbib\MSBibMapping.java,70.00,5.00,5.00,5.00,model,70.00
src\main\java\org\jabref\logic\msbib\PageNumbers.java,70.00,0.00,0.00,0.00,model,70.00
src\main\java\org\jabref\logic\net\ssl\SSLPreferences.java,5.00,0.00,0.00,95.00,preferences,95.00
src\main\java\org\jabref\logic\net\ssl\SSLCertificate.java,15.00,2.00,1.00,1.00,None,15.00
src\main\java\org\jabref\logic\net\ssl\TrustStoreManager.java,5.00,0.00,5.00,90.00,preferences,90.00
src\main\java\org\jabref\logic\net\ProxyAuthenticator.java,0.00,0.00,0.00,80.00,preferences,80.00
src\main\java\org\jabref\logic\net\ProgressInputStream.java,5.00,25.00,2.00,1.00,None,25.00
src\main\java\org\jabref\logic\net\ProxyPreferences.java,5.00,20.00,2.00,93.00,preferences,93.00
src\main\java\org\jabref\logic\net\ProxyRegisterer.java,0.00,0.00,0.00,80.00,preferences,80.00
src\main\java\org\jabref\logic\net\URLDownload.java,0.00,0.00,0.00,0.00,None,0.00
src\main\java\org\jabref\logic\openoffice\action\EditMerge.java,30.00,10.00,2.00,1.00,None,30.00
src\main\java\org\jabref\logic\openoffice\action\EditInsert.java,20.00,70.00,5.00,5.00,gui,70.00
src\main\java\org\jabref\logic\openoffice\action\EditSeparate.java,10.00,5.00,1.00,1.00,None,10.00
src\main\java\org\jabref\logic\openoffice\action\ExportCited.java,10.00,25.00,5.00,5.00,None,25.00
src\main\java\org\jabref\logic\openoffice\action\ManageCitations.java,10.00,40.00,5.00,5.00,None,40.00
src\main\java\org\jabref\logic\openoffice\action\Update.java,10.00,70.00,5.00,5.00,gui,70.00
src\main\java\org\jabref\logic\openoffice\backend\Backend52.java,80.00,3.00,3.00,4.00,model,80.00
src\main\java\org\jabref\logic\openoffice\backend\Codec52.java,90.00,3.00,3.00,4.00,model,90.00
src\main\java\org\jabref\logic\openoffice\backend\GetContext.java,15.00,5.00,2.00,3.00,None,15.00
src\main\java\org\jabref\logic\openoffice\backend\NamedRangeManagerReferenceMark.java,5.00,20.00,2.00,3.00,None,20.00
src\main\java\org\jabref\logic\openoffice\backend\NamedRangeReferenceMark.java,8.00,1.00,1.00,1.00,None,8.00
src\main\java\org\jabref\logic\openoffice\frontend\RangeForOverlapCheck.java,5.00,30.00,1.00,1.00,None,30.00
src\main\java\org\jabref\logic\openoffice\frontend\OOFrontend.java,70.00,10.00,5.00,5.00,model,70.00
src\main\java\org\jabref\logic\openoffice\frontend\UpdateBibliography.java,10.00,80.00,5.00,5.00,gui,80.00
src\main\java\org\jabref\logic\openoffice\frontend\UpdateCitationMarkers.java,15.00,5.00,1.00,1.00,None,15.00
src\main\java\org\jabref\logic\openoffice\style\OOBibStyle.java,0.00,0.00,0.00,75.00,preferences,75.00
src\main\java\org\jabref\logic\openoffice\style\OOBibStyleGetCitationMarker.java,40.00,0.00,0.00,0.00,None,40.00
src\main\java\org\jabref\logic\openoffice\style\OOFormatBibliography.java,5.00,2.00,1.00,3.00,None,5.00
src\main\java\org\jabref\logic\openoffice\style\OOBibStyleGetNumCitationMarker.java,35.00,5.00,2.00,8.00,None,35.00
src\main\java\org\jabref\logic\openoffice\style\OOPreFormatter.java,10.00,5.00,2.00,3.00,None,10.00
src\main\java\org\jabref\logic\openoffice\style\OOProcessAuthorYearMarkers.java,5.00,2.00,1.00,3.00,None,5.00
src\main\java\org\jabref\logic\openoffice\style\OOProcess.java,20.00,5.00,2.00,3.00,None,20.00
src\main\java\org\jabref\logic\openoffice\style\OOProcessNumericMarkers.java,70.00,0.00,0.00,0.00,model,70.00
src\main\java\org\jabref\logic\openoffice\style\OOProcessCitationKeyMarkers.java,45.00,0.00,0.00,0.00,None,45.00
src\main\java\org\jabref\logic\openoffice\style\StyleLoader.java,0.00,0.00,0.00,85.00,preferences,85.00
src\main\java\org\jabref\logic\openoffice\OpenOfficeFileSearch.java,0.00,0.00,0.00,85.00,preferences,85.00
src\main\java\org\jabref\logic\openoffice\NoDocumentFoundException.java,15.00,5.00,2.00,1.00,None,15.00
src\main\java\org\jabref\logic\openoffice\OpenOfficePreferences.java,5.00,10.00,0.00,85.00,preferences,85.00
src\main\java\org\jabref\logic\pdf\search\indexing\IndexingTaskManager.java,20.00,10.00,5.00,5.00,None,20.00
src\main\java\org\jabref\logic\pdf\search\indexing\DocumentReader.java,70.00,10.00,10.00,10.00,model,70.00
src\main\java\org\jabref\logic\pdf\search\indexing\PdfIndexer.java,35.00,5.00,2.00,6.00,None,35.00
src\main\java\org\jabref\logic\pdf\search\retrieval\PdfSearcher.java,20.00,5.00,5.00,5.00,None,20.00
src\main\java\org\jabref\logic\pdf\AnnotationImporter.java,25.00,5.00,5.00,5.00,None,25.00
src\main\java\org\jabref\logic\pdf\EntryAnnotationImporter.java,20.00,5.00,5.00,10.00,None,20.00
src\main\java\org\jabref\logic\pdf\PdfAnnotationImporter.java,85.00,0.00,0.00,0.00,model,85.00
src\main\java\org\jabref\logic\pdf\FileAnnotationCache.java,60.00,5.00,2.00,3.00,model,60.00
src\main\java\org\jabref\logic\pdf\TextExtractor.java,5.00,15.00,2.00,1.00,None,15.00
src\main\java\org\jabref\logic\preferences\FetcherApiKey.java,0.00,0.00,0.00,90.00,preferences,90.00
src\main\java\org\jabref\logic\preferences\DOIPreferences.java,0.00,0.00,0.00,83.00,preferences,83.00
src\main\java\org\jabref\logic\preferences\TimestampPreferences.java,0.00,0.00,0.00,95.00,preferences,95.00
src\main\java\org\jabref\logic\preferences\OwnerPreferences.java,0.00,0.00,0.00,95.00,preferences,95.00
src\main\java\org\jabref\logic\preview\PreviewLayout.java,15.00,55.00,5.00,25.00,gui,55.00
src\main\java\org\jabref\logic\protectedterms\ProtectedTermsLoader.java,15.00,5.00,5.00,75.00,preferences,75.00
src\main\java\org\jabref\logic\protectedterms\ProtectedTermsList.java,75.00,0.00,0.00,0.00,model,75.00
src\main\java\org\jabref\logic\protectedterms\ProtectedTermsPreferences.java,0.00,0.00,0.00,95.00,preferences,95.00
src\main\java\org\jabref\logic\protectedterms\ProtectedTermsParser.java,0.00,0.00,0.00,80.00,preferences,80.00
src\main\java\org\jabref\logic\remote\client\RemoteClient.java,5.00,2.00,70.00,3.00,cli,70.00
src\main\java\org\jabref\logic\remote\server\RemoteListenerServerManager.java,0.00,70.00,0.00,0.00,gui,70.00
src\main\java\org\jabref\logic\remote\server\RemoteListenerServer.java,5.00,20.00,5.00,2.00,None,20.00
src\main\java\org\jabref\logic\remote\server\RemoteListenerServerThread.java,20.00,8.00,4.00,2.00,None,20.00
src\main\java\org\jabref\logic\remote\server\RemoteMessageHandler.java,5.00,5.00,85.00,5.00,cli,85.00
src\main\java\org\jabref\logic\remote\RemoteMessage.java,5.00,10.00,80.00,5.00,cli,80.00
src\main\java\org\jabref\logic\remote\RemotePreferences.java,5.00,10.00,5.00,80.00,preferences,80.00
src\main\java\org\jabref\logic\remote\Protocol.java,5.00,30.00,15.00,5.00,None,30.00
src\main\java\org\jabref\logic\remote\RemoteUtil.java,5.00,30.00,20.00,5.00,None,30.00
src\main\java\org\jabref\logic\search\DatabaseSearcher.java,40.00,5.00,5.00,0.00,None,40.00
src\main\java\org\jabref\logic\search\SearchQuery.java,70.00,10.00,5.00,15.00,model,70.00
src\main\java\org\jabref\logic\shared\event\SharedEntriesNotPresentEvent.java,90.00,0.00,0.00,0.00,model,90.00
src\main\java\org\jabref\logic\shared\event\ConnectionLostEvent.java,85.00,0.00,0.00,0.00,model,85.00
src\main\java\org\jabref\logic\shared\event\UpdateRefusedEvent.java,75.00,0.00,0.00,0.00,model,75.00
src\main\java\org\jabref\logic\shared\exception\NotASharedDatabaseException.java,65.00,10.00,5.00,20.00,model,65.00
src\main\java\org\jabref\logic\shared\exception\InvalidDBMSConnectionPropertiesException.java,60.00,10.00,10.00,20.00,model,60.00
src\main\java\org\jabref\logic\shared\exception\SharedEntryNotPresentException.java,70.00,10.00,10.00,10.00,model,70.00
src\main\java\org\jabref\logic\shared\exception\OfflineLockException.java,40.00,5.00,5.00,0.00,None,40.00
src\main\java\org\jabref\logic\shared\listener\PostgresSQLNotificationListener.java,30.00,10.00,10.00,10.00,None,30.00
src\main\java\org\jabref\logic\shared\listener\OracleNotificationListener.java,15.00,75.00,5.00,5.00,gui,75.00
src\main\java\org\jabref\logic\shared\prefs\SharedDatabasePreferences.java,0.00,0.00,0.00,84.00,preferences,84.00
src\main\java\org\jabref\logic\shared\security\Password.java,0.00,0.00,0.00,45.00,None,45.00
src\main\java\org\jabref\logic\shared\DatabaseConnectionProperties.java,75.00,0.00,0.00,0.00,model,75.00
src\main\java\org\jabref\logic\shared\DatabaseConnection.java,60.00,10.00,5.00,15.00,model,60.00
src\main\java\org\jabref\logic\shared\DatabaseLocation.java,90.00,0.00,0.00,0.00,model,90.00
src\main\java\org\jabref\logic\shared\DatabaseNotSupportedException.java,70.00,10.00,10.00,10.00,model,70.00
src\main\java\org\jabref\logic\shared\DatabaseSynchronizer.java,70.00,10.00,10.00,10.00,model,70.00
src\main\java\org\jabref\logic\shared\DBMSConnection.java,40.00,15.00,15.00,30.00,None,40.00
src\main\java\org\jabref\logic\shared\DBMSConnectionProperties.java,0.00,0.00,0.00,80.00,preferences,80.00
src\main\java\org\jabref\logic\shared\DBMSProcessor.java,20.00,5.00,5.00,5.00,None,20.00
src\main\java\org\jabref\logic\shared\DBMSConnectionPropertiesBuilder.java,0.00,0.00,0.00,75.00,preferences,75.00
src\main\java\org\jabref\logic\shared\DBMSType.java,70.00,5.00,5.00,20.00,model,70.00
src\main\java\org\jabref\logic\shared\DBMSSynchronizer.java,30.00,5.00,2.00,3.00,None,30.00
src\main\java\org\jabref\logic\shared\MySQLProcessor.java,5.00,0.00,0.00,0.00,None,5.00
src\main\java\org\jabref\logic\shared\OracleProcessor.java,15.00,5.00,5.00,5.00,None,15.00
src\main\java\org\jabref\logic\shared\PostgreSQLProcessor.java,15.00,5.00,3.00,2.00,None,15.00
src\main\java\org\jabref\logic\texparser\DefaultLatexParser.java,15.00,3.00,3.00,1.00,None,15.00
src\main\java\org\jabref\logic\texparser\LatexParser.java,80.00,2.00,5.00,1.00,model,80.00
src\main\java\org\jabref\logic\texparser\TexBibEntriesResolver.java,20.00,2.00,2.00,0.00,None,20.00
src\main\java\org\jabref\logic\undo\UndoChangeEvent.java,20.00,0.00,0.00,0.00,None,20.00
src\main\java\org\jabref\logic\undo\AddUndoableActionEvent.java,45.00,15.00,5.00,5.00,None,45.00
src\main\java\org\jabref\logic\undo\UndoRedoEvent.java,70.00,0.00,0.00,0.00,model,70.00
src\main\java\org\jabref\logic\util\io\AutoLinkPreferences.java,0.00,0.00,0.00,83.00,preferences,83.00
src\main\java\org\jabref\logic\util\io\BackupFileUtil.java,10.00,2.00,3.00,85.00,preferences,85.00
src\main\java\org\jabref\logic\util\io\CitationKeyBasedFileFinder.java,85.00,5.00,3.00,2.00,model,85.00
src\main\java\org\jabref\logic\util\io\DatabaseFileLookup.java,20.00,0.00,0.00,0.00,None,20.00
src\main\java\org\jabref\logic\util\io\FileFinder.java,70.00,10.00,10.00,10.00,model,70.00
src\main\java\org\jabref\logic\util\io\FileFinders.java,5.00,2.00,3.00,1.00,None,5.00
src\main\java\org\jabref\logic\util\io\FileHistory.java,20.00,5.00,2.00,73.00,preferences,73.00
src\main\java\org\jabref\logic\util\io\FileNameCleaner.java,20.00,5.00,5.00,10.00,None,20.00
src\main\java\org\jabref\logic\util\io\FileNameUniqueness.java,5.00,30.00,2.00,3.00,None,30.00
src\main\java\org\jabref\logic\util\io\FileUtil.java,55.00,0.00,0.00,0.00,model,55.00
src\main\java\org\jabref\logic\util\io\RegExpBasedFileFinder.java,12.00,3.00,4.00,2.00,None,12.00
src\main\java\org\jabref\logic\util\io\XMLUtil.java,0.00,0.00,0.00,70.00,preferences,70.00
src\main\java\org\jabref\logic\util\strings\HTMLUnicodeConversionMaps.java,5.00,70.00,10.00,5.00,gui,70.00
src\main\java\org\jabref\logic\util\strings\QuotedStringTokenizer.java,25.00,5.00,5.00,5.00,None,25.00
src\main\java\org\jabref\logic\util\strings\RtfCharMap.java,65.00,0.00,0.00,0.00,model,65.00
src\main\java\org\jabref\logic\util\strings\StringLengthComparator.java,30.00,5.00,5.00,5.00,None,30.00
src\main\java\org\jabref\logic\util\strings\StringManipulator.java,70.00,10.00,10.00,10.00,model,70.00
src\main\java\org\jabref\logic\util\strings\UnicodeLigaturesMap.java,60.00,10.00,15.00,15.00,model,60.00
src\main\java\org\jabref\logic\util\strings\StringSimilarity.java,85.00,5.00,5.00,5.00,model,85.00
src\main\java\org\jabref\logic\util\strings\XmlCharsMap.java,45.00,20.00,20.00,15.00,None,45.00
src\main\java\org\jabref\logic\util\BackupFileType.java,40.00,5.00,5.00,10.00,None,40.00
src\main\java\org\jabref\logic\util\BuildInfo.java,20.00,40.00,30.00,10.00,None,40.00
src\main\java\org\jabref\logic\util\DelayTaskThrottler.java,5.00,30.00,5.00,5.00,None,30.00
src\main\java\org\jabref\logic\util\CoarseChangeFilter.java,65.00,0.00,0.00,0.00,model,65.00
src\main\java\org\jabref\logic\util\ExternalLinkCreator.java,25.00,5.00,2.00,3.00,None,25.00
src\main\java\org\jabref\logic\util\FileType.java,65.00,15.00,5.00,15.00,model,65.00
src\main\java\org\jabref\logic\util\MetadataSerializationConfiguration.java,45.00,10.00,15.00,30.00,None,45.00
src\main\java\org\jabref\logic\util\OS.java,70.00,0.00,0.00,0.00,model,70.00
src\main\java\org\jabref\logic\util\StandardFileType.java,65.00,0.00,0.00,0.00,model,65.00
src\main\java\org\jabref\logic\util\TestEntry.java,15.00,2.00,2.00,1.00,None,15.00
src\main\java\org\jabref\logic\util\UnknownFileType.java,90.00,0.00,0.00,0.00,model,90.00
src\main\java\org\jabref\logic\util\UpdateField.java,10.00,0.00,0.00,0.00,None,10.00
src\main\java\org\jabref\logic\util\Version.java,40.00,2.00,3.00,2.00,None,40.00
src\main\java\org\jabref\logic\util\WebViewStore.java,5.00,85.00,2.00,8.00,gui,85.00
src\main\java\org\jabref\logic\xmp\DocumentInformationExtractor.java,10.00,5.00,3.00,2.00,None,10.00
src\main\java\org\jabref\logic\xmp\DublinCoreExtractor.java,60.00,5.00,5.00,20.00,model,60.00
src\main\java\org\jabref\logic\xmp\XmpPreferences.java,0.00,0.00,0.00,90.00,preferences,90.00
src\main\java\org\jabref\logic\xmp\EncryptedPdfsNotSupportedException.java,20.00,2.00,2.00,2.00,None,20.00
src\main\java\org\jabref\logic\xmp\XmpUtilShared.java,15.00,5.00,5.00,75.00,preferences,75.00
src\main\java\org\jabref\logic\xmp\XmpUtilReader.java,40.00,0.00,0.00,0.00,None,40.00
src\main\java\org\jabref\logic\xmp\XmpUtilWriter.java,5.00,1.00,3.00,1.00,None,5.00
src\main\java\org\jabref\logic\JabRefException.java,85.00,5.00,5.00,5.00,model,85.00
src\main\java\org\jabref\logic\TypedBibEntry.java,75.00,5.00,2.00,2.00,model,75.00
src\main\java\org\jabref\logic\WatchServiceUnavailableException.java,5.00,25.00,5.00,10.00,None,25.00
src\main\java\org\jabref\model\database\event\AutosaveEvent.java,99.00,0.00,0.00,0.00,model,99.00
src\main\java\org\jabref\model\database\event\BibDatabaseContextChangedEvent.java,98.00,0.00,0.00,0.00,model,98.00
src\main\java\org\jabref\model\database\event\EntriesAddedEvent.java,99.00,0.00,0.00,0.00,model,99.00
src\main\java\org\jabref\model\database\event\ChangePropagation.java,99.00,0.00,0.00,0.00,model,99.00
src\main\java\org\jabref\model\database\event\EntriesRemovedEvent.java,99.00,0.00,0.00,0.00,model,99.00
src\main\java\org\jabref\model\database\BibDatabase.java,98.00,0.00,0.00,0.00,model,98.00
src\main\java\org\jabref\model\database\BibDatabaseContext.java,95.00,0.00,0.00,0.00,model,95.00
src\main\java\org\jabref\model\database\BibDatabaseModeDetection.java,98.00,0.00,0.00,0.00,model,98.00
src\main\java\org\jabref\model\database\BibDatabaseMode.java,98.00,0.00,0.00,0.00,model,98.00
src\main\java\org\jabref\model\database\BibDatabases.java,98.00,0.00,0.00,0.00,model,98.00
src\main\java\org\jabref\model\database\KeyChangeListener.java,98.00,0.00,0.00,0.00,model,98.00
src\main\java\org\jabref\model\database\KeyCollisionException.java,98.00,0.00,0.00,0.00,model,98.00
src\main\java\org\jabref\model\entry\event\EntriesEvent.java,98.00,0.00,0.00,0.00,model,98.00
src\main\java\org\jabref\model\entry\event\EntriesEventSource.java,98.00,0.00,0.00,0.00,model,98.00
src\main\java\org\jabref\model\entry\event\EntryChangedEvent.java,99.00,0.00,0.00,0.00,model,99.00
src\main\java\org\jabref\model\entry\event\FieldAddedOrRemovedEvent.java,98.00,0.00,0.00,0.00,model,98.00
