file_path,model,logic,cli,preferences,best_module,best_likelihood
src\main\java\org\jabref\logic\integrity\ValueChecker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\YearChecker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\journals\AbbreviationFormat.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\journals\Abbreviation.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\journals\AbbreviationParser.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\journals\AbbreviationWriter.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\journals\JournalAbbreviationLoader.java,0.00,85.00,0.00,0.00,logic,85.00
src\main\java\org\jabref\logic\journals\JournalAbbreviationPreferences.java,0.00,95.00,0.00,5.00,logic,95.00
src\main\java\org\jabref\logic\journals\JournalAbbreviationRepository.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\l10n\Encodings.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\l10n\Language.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\l10n\Localization.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\l10n\LocalizationKey.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\l10n\LocalizationKeyParams.java,5.00,95.00,2.00,1.00,logic,95.00
src\main\java\org\jabref\logic\l10n\LocalizationLocator.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\AuthorAndsCommaReplacer.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\AuthorAbbreviator.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\AuthorAndsReplacer.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\layout\format\AuthorAndToSemicolonReplacer.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\AuthorFirstAbbrLastCommas.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\AuthorFirstAbbrLastOxfordCommas.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\AuthorFirstFirst.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\AuthorFirstFirstCommas.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\AuthorFirstLastCommas.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\AuthorFirstLastOxfordCommas.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\AuthorLastFirst.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\layout\format\AuthorLastFirstAbbrCommas.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\AuthorLastFirstAbbreviator.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\AuthorLastFirstAbbrOxfordCommas.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\AuthorLastFirstCommas.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\AuthorLastFirstOxfordCommas.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\AuthorLF_FF.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\AuthorLF_FFAbbr.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\AuthorNatBib.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\AuthorOrgSci.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\Authors.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\CompositeFormat.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\CreateBibORDFAuthors.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\CreateDocBook4Authors.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\CreateDocBook5Authors.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\CreateDocBook4Editors.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\CSLType.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\CreateDocBook5Editors.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\CurrentDate.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\DateFormatter.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\layout\format\Default.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\layout\format\DocBookAuthorFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\DocBookVersion.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\layout\format\DOICheck.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\DOIStrip.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\EntryTypeFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\FileLink.java,3.00,95.00,1.00,1.00,logic,95.00
src\main\java\org\jabref\logic\layout\format\FirstPage.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\FormatPagesForHTML.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\FormatPagesForXML.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\GetOpenOfficeType.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\HTMLChars.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\HTMLParagraphs.java,0.00,99.00,0.00,0.00,logic,99.00
src\main\java\org\jabref\logic\layout\format\IfPlural.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\Iso690FormatDate.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\Iso690NamesAuthors.java,0.00,0.00,0.00,0.00,None,0.00
src\main\java\org\jabref\logic\layout\format\JournalAbbreviator.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\LastPage.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\LatexToUnicodeFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\MarkdownFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\NameFormatter.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\layout\format\NameFormatterPreferences.java,5.00,65.00,2.00,28.00,logic,65.00
src\main\java\org\jabref\logic\layout\format\NoSpaceBetweenAbbreviations.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\NotFoundFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\Number.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\Ordinal.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\layout\format\RemoveBrackets.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\RemoveBracketsAddComma.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\RemoveLatexCommandsFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\RemoveTilde.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\layout\format\RemoveWhitespace.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\Replace.java,0.00,0.00,0.00,0.00,None,0.00
src\main\java\org\jabref\logic\layout\format\ReplaceUnicodeLigaturesFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\ReplaceWithEscapedDoubleQuotes.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\RisAuthors.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\RisKeywords.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\RisMonth.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\RTFChars.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\ShortMonthFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\ToLowerCase.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\ToUpperCase.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\WrapContent.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\layout\format\WrapFileLinks.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\format\XMLChars.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\Layout.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\AbstractParamLayoutFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\LayoutFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\LayoutEntry.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\LayoutFormatterBasedFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\LayoutFormatterPreferences.java,0.00,0.00,0.00,93.00,preferences,93.00
src\main\java\org\jabref\logic\layout\LayoutHelper.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\ParamLayoutFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\StringInt.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\layout\TextBasedPreviewLayout.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\logging\LogMessages.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\msbib\BibTeXConverter.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\msbib\MSBibConverter.java,2.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\msbib\MSBibDatabase.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\msbib\MsBibAuthor.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\msbib\MSBibEntryType.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\msbib\MSBibEntry.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\msbib\MSBibMapping.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\msbib\PageNumbers.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\net\ssl\SSLPreferences.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\net\ssl\SSLCertificate.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\net\ssl\TrustStoreManager.java,0.00,80.00,0.00,0.00,logic,80.00
src\main\java\org\jabref\logic\net\ProxyAuthenticator.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\net\ProgressInputStream.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\net\ProxyRegisterer.java,0.00,90.00,0.00,0.00,logic,90.00
src\main\java\org\jabref\logic\net\ProxyPreferences.java,0.00,95.00,0.00,4.00,logic,95.00
src\main\java\org\jabref\logic\net\URLDownload.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\openoffice\action\EditInsert.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\openoffice\action\EditMerge.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\openoffice\action\EditSeparate.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\openoffice\action\ExportCited.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\openoffice\action\ManageCitations.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\openoffice\action\Update.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\openoffice\backend\Codec52.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\openoffice\backend\Backend52.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\openoffice\backend\GetContext.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\openoffice\backend\NamedRangeManagerReferenceMark.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\openoffice\backend\NamedRangeReferenceMark.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\openoffice\frontend\RangeForOverlapCheck.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\openoffice\frontend\OOFrontend.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\openoffice\frontend\UpdateBibliography.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\openoffice\frontend\UpdateCitationMarkers.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\openoffice\style\OOBibStyleGetCitationMarker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\openoffice\style\OOBibStyle.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\openoffice\style\OOBibStyleGetNumCitationMarker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\openoffice\style\OOFormatBibliography.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\openoffice\style\OOPreFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\openoffice\style\OOProcess.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\openoffice\style\OOProcessCitationKeyMarkers.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\openoffice\style\OOProcessAuthorYearMarkers.java,2.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\openoffice\style\OOProcessNumericMarkers.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\openoffice\style\StyleLoader.java,4.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\openoffice\NoDocumentFoundException.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\openoffice\OpenOfficeFileSearch.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\openoffice\OpenOfficePreferences.java,0.00,0.00,0.00,95.00,preferences,95.00
src\main\java\org\jabref\logic\pdf\search\indexing\IndexingTaskManager.java,5.00,95.00,2.00,1.00,logic,95.00
src\main\java\org\jabref\logic\pdf\search\indexing\DocumentReader.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\pdf\search\indexing\PdfIndexer.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\pdf\search\retrieval\PdfSearcher.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\pdf\EntryAnnotationImporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\pdf\AnnotationImporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\pdf\PdfAnnotationImporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\pdf\FileAnnotationCache.java,4.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\pdf\TextExtractor.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\preferences\DOIPreferences.java,0.00,5.00,0.00,95.00,preferences,95.00
src\main\java\org\jabref\logic\preferences\FetcherApiKey.java,0.00,95.00,0.00,5.00,logic,95.00
src\main\java\org\jabref\logic\preferences\OwnerPreferences.java,0.00,0.00,0.00,95.00,preferences,95.00
src\main\java\org\jabref\logic\preferences\TimestampPreferences.java,0.00,5.00,0.00,95.00,preferences,95.00
src\main\java\org\jabref\logic\preview\PreviewLayout.java,3.00,95.00,1.00,1.00,logic,95.00
src\main\java\org\jabref\logic\protectedterms\ProtectedTermsList.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\protectedterms\ProtectedTermsLoader.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\protectedterms\ProtectedTermsParser.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\protectedterms\ProtectedTermsPreferences.java,2.00,8.00,0.00,90.00,preferences,90.00
src\main\java\org\jabref\logic\remote\client\RemoteClient.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\remote\server\RemoteListenerServer.java,5.00,95.00,2.00,1.00,logic,95.00
src\main\java\org\jabref\logic\remote\server\RemoteListenerServerManager.java,5.00,95.00,2.00,1.00,logic,95.00
src\main\java\org\jabref\logic\remote\server\RemoteListenerServerThread.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\remote\server\RemoteMessageHandler.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\remote\RemoteMessage.java,0.00,85.00,0.00,0.00,logic,85.00
src\main\java\org\jabref\logic\remote\Protocol.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\remote\RemotePreferences.java,0.00,0.00,0.00,90.00,preferences,90.00
src\main\java\org\jabref\logic\remote\RemoteUtil.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\search\DatabaseSearcher.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\search\SearchQuery.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\shared\event\SharedEntriesNotPresentEvent.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\shared\event\ConnectionLostEvent.java,90.00,10.00,0.00,0.00,model,90.00
src\main\java\org\jabref\logic\shared\event\UpdateRefusedEvent.java,0.00,90.00,0.00,0.00,logic,90.00
src\main\java\org\jabref\logic\shared\exception\InvalidDBMSConnectionPropertiesException.java,2.00,95.00,1.00,2.00,logic,95.00
src\main\java\org\jabref\logic\shared\exception\OfflineLockException.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\shared\exception\SharedEntryNotPresentException.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\shared\exception\NotASharedDatabaseException.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\shared\listener\OracleNotificationListener.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\shared\listener\PostgresSQLNotificationListener.java,0.00,90.00,0.00,0.00,logic,90.00
src\main\java\org\jabref\logic\shared\prefs\SharedDatabasePreferences.java,0.00,5.00,0.00,95.00,preferences,95.00
src\main\java\org\jabref\logic\shared\security\Password.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\shared\DatabaseConnection.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\shared\DatabaseConnectionProperties.java,0.00,85.00,0.00,0.00,logic,85.00
src\main\java\org\jabref\logic\shared\DatabaseNotSupportedException.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\shared\DatabaseLocation.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\shared\DatabaseSynchronizer.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\shared\DBMSConnection.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\shared\DBMSConnectionProperties.java,0.00,0.00,0.00,0.00,None,0.00
src\main\java\org\jabref\logic\shared\DBMSConnectionPropertiesBuilder.java,3.00,95.00,1.00,1.00,logic,95.00
src\main\java\org\jabref\logic\shared\DBMSProcessor.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\shared\DBMSSynchronizer.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\shared\DBMSType.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\shared\MySQLProcessor.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\shared\OracleProcessor.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\shared\PostgreSQLProcessor.java,2.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\texparser\LatexParser.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\texparser\DefaultLatexParser.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\texparser\TexBibEntriesResolver.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\undo\AddUndoableActionEvent.java,2.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\undo\UndoChangeEvent.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\undo\UndoRedoEvent.java,10.00,90.00,0.00,0.00,logic,90.00
src\main\java\org\jabref\logic\util\io\BackupFileUtil.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\util\io\AutoLinkPreferences.java,5.00,30.00,2.00,93.00,preferences,93.00
src\main\java\org\jabref\logic\util\io\CitationKeyBasedFileFinder.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\util\io\DatabaseFileLookup.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\util\io\FileFinder.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\util\io\FileFinders.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\util\io\FileNameCleaner.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\util\io\FileHistory.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\util\io\FileNameUniqueness.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\util\io\FileUtil.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\util\io\RegExpBasedFileFinder.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\util\io\XMLUtil.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\util\strings\HTMLUnicodeConversionMaps.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\util\strings\QuotedStringTokenizer.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\util\strings\RtfCharMap.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\util\strings\StringLengthComparator.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\util\strings\StringSimilarity.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\util\strings\StringManipulator.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\util\strings\UnicodeLigaturesMap.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\util\strings\XmlCharsMap.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\util\BackupFileType.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\util\BuildInfo.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\util\CoarseChangeFilter.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\util\DelayTaskThrottler.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\util\ExternalLinkCreator.java,2.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\util\FileType.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\util\MetadataSerializationConfiguration.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\util\OS.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\util\TestEntry.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\util\StandardFileType.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\util\UnknownFileType.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\util\UpdateField.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\util\Version.java,5.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\util\WebViewStore.java,2.00,95.00,1.00,2.00,logic,95.00
src\main\java\org\jabref\logic\xmp\DocumentInformationExtractor.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\xmp\DublinCoreExtractor.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\xmp\EncryptedPdfsNotSupportedException.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\xmp\XmpPreferences.java,0.00,0.00,0.00,95.00,preferences,95.00
src\main\java\org\jabref\logic\xmp\XmpUtilReader.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\xmp\XmpUtilShared.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\xmp\XmpUtilWriter.java,5.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\TypedBibEntry.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\JabRefException.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\WatchServiceUnavailableException.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\model\database\event\AutosaveEvent.java,98.00,0.00,0.00,0.00,model,98.00
src\main\java\org\jabref\model\database\event\BibDatabaseContextChangedEvent.java,98.00,0.00,0.00,0.00,model,98.00
src\main\java\org\jabref\model\database\event\ChangePropagation.java,98.00,0.00,0.00,0.00,model,98.00
src\main\java\org\jabref\model\database\event\EntriesAddedEvent.java,99.00,0.00,0.00,0.00,model,99.00
src\main\java\org\jabref\model\database\event\EntriesRemovedEvent.java,99.00,0.00,0.00,0.00,model,99.00
src\main\java\org\jabref\model\database\BibDatabase.java,98.00,0.00,0.00,0.00,model,98.00
src\main\java\org\jabref\model\database\BibDatabaseContext.java,85.00,0.00,0.00,0.00,model,85.00
src\main\java\org\jabref\model\database\BibDatabaseMode.java,98.00,0.00,0.00,0.00,model,98.00
src\main\java\org\jabref\model\database\BibDatabases.java,98.00,0.00,0.00,0.00,model,98.00
